element_number;x[m];y[m];t[mm]
4080.0;1.35;6.05;64.9022270498
4081.0;1.45;7.95;78.4873389924
4082.0;1.45;7.85;74.1100032241
4083.0;1.45;7.75;71.9225755765
4084.0;1.45;7.65;71.4039745172
4085.0;1.45;7.55;71.5413804187
4086.0;1.45;7.45;71.3881579159
4087.0;1.45;7.35;70.7918493286
4088.0;1.45;7.25;70.1694425476
4089.0;1.45;7.15;69.7514863231
4090.0;1.45;7.05;69.3977290946
4091.0;1.45;6.95;68.9710792415
4092.0;1.45;6.85;68.4987185243
4093.0;1.45;6.75;68.0342642873
4094.0;1.45;6.65;67.5802762829
4095.0;1.45;6.55;67.1219310882
4096.0;1.45;6.45;66.5835133897
4097.0;1.45;6.35;66.0463023154
4098.0;1.45;6.25;65.5094094633
4099.0;1.45;6.15;64.971474005
4100.0;1.45;6.05;64.4342501311
4101.0;1.55;7.95;73.8518960959
4102.0;1.55;7.85;71.9970628049
4103.0;1.55;7.75;71.4139352151
4104.0;1.55;7.65;71.2920831189
4105.0;1.55;7.55;71.1383608909
4106.0;1.55;7.45;70.757187412
4107.0;1.55;7.35;70.1956138614
4108.0;1.55;7.25;69.6518251162
4109.0;1.55;7.15;69.2331851597
4110.0;1.55;7.05;68.8610318276
4111.0;1.55;6.95;68.4375979972
4112.0;1.55;6.85;67.9673091609
4113.0;1.55;6.75;67.4974667865
4114.0;1.55;6.65;67.0412745335
4115.0;1.55;6.55;66.583513339
4116.0;1.55;6.45;66.1169435842
4117.0;1.55;6.35;65.5795589131
4118.0;1.55;6.25;65.0497341777
4119.0;1.55;6.15;64.514312355
4120.0;1.55;6.05;63.9596786309
4121.0;1.65;7.95;71.6957667973
4122.0;1.65;7.85;71.2872502945
4123.0;1.65;7.75;71.3550799921
4124.0;1.65;7.65;71.0894178587
4125.0;1.65;7.55;70.5179018628
4126.0;1.65;7.45;69.9988806586
4127.0;1.65;7.35;69.6001655665
4128.0;1.65;7.25;69.1995774905
4129.0;1.65;7.15;68.7586984568
4130.0;1.65;7.05;68.3136862106
4131.0;1.65;6.95;67.8716349479
4132.0;1.65;6.85;67.4201320601
4133.0;1.65;6.75;66.9626079652
4134.0;1.65;6.65;66.5058887079
4135.0;1.65;6.55;66.0463022182
4136.0;1.65;6.45;65.5795589671
4137.0;1.65;6.35;65.1111140593
4138.0;1.65;6.25;64.5781479511
4139.0;1.65;6.15;64.0378910552
4140.0;1.65;6.05;63.4786171877
4141.0;1.75;7.95;71.0353923822
4142.0;1.75;7.85;70.9731879077
4143.0;1.75;7.75;70.9951211916
4144.0;1.75;7.65;70.6029916
4145.0;1.75;7.55;69.9432030105
4146.0;1.75;7.45;69.3983466927
4147.0;1.75;7.35;69.0402141499
4148.0;1.75;7.25;68.6902879309
4149.0;1.75;7.15;68.2530115277
4150.0;1.75;7.05;67.7787084494
4151.0;1.75;6.95;67.3211392361
4152.0;1.75;6.85;66.8765612698
4153.0;1.75;6.75;66.4258228643
4154.0;1.75;6.65;65.9675542035
4155.0;1.75;6.55;65.5094094646
4156.0;1.75;6.45;65.0497344359
4157.0;1.75;6.35;64.5781477645
4158.0;1.75;6.25;64.0910565533
4159.0;1.75;6.15;63.5364172594
4160.0;1.75;6.05;63.0033577211
4161.0;1.85;7.95;70.9050879101
4162.0;1.85;7.85;70.6075918436
4163.0;1.85;7.75;70.3287636982
4164.0;1.85;7.65;69.9305154086
4165.0;1.85;7.55;69.4235036232
4166.0;1.85;7.45;68.935785549
4167.0;1.85;7.35;68.5302649341
4168.0;1.85;7.25;68.1429192909
4169.0;1.85;7.15;67.7092439925
4170.0;1.85;7.05;67.2441070245
4171.0;1.85;6.95;66.7874272363
4172.0;1.85;6.85;66.3431503811
4173.0;1.85;6.75;65.8921553634
4174.0;1.85;6.65;65.430669373
4175.0;1.85;6.55;64.9714741794
4176.0;1.85;6.45;64.514312504
4177.0;1.85;6.35;64.0378909375
4178.0;1.85;6.25;63.5364175076
4179.0;1.85;6.15;63.0500018066
4180.0;1.85;6.05;62.5721149821
4181.0;1.95;7.95;70.6475829177
4182.0;1.95;7.85;70.1493004897
4183.0;1.95;7.75;69.6814255577
4184.0;1.95;7.65;69.2838791045
4185.0;1.95;7.55;68.8917406069
4186.0;1.95;7.45;68.4646776842
4187.0;1.95;7.35;68.0288618667
4188.0;1.95;7.25;67.5990789368
4189.0;1.95;7.15;67.1598891111
4190.0;1.95;7.05;66.7073026455
4191.0;1.95;6.95;66.2551912756
4192.0;1.95;6.85;65.8092764364
4193.0;1.95;6.75;65.3609017583
4194.0;1.95;6.65;64.9022271393
4195.0;1.95;6.55;64.4342500801
4196.0;1.95;6.45;63.9596785543
4197.0;1.95;6.35;63.4786171529
4198.0;1.95;6.25;63.0033578064
4199.0;1.95;6.15;62.5721144385
4200.0;1.95;6.05;62.2259896845
4201.0;0.2;5.8;68.6265108209
4202.0;0.2;5.4;66.5112140426
4203.0;0.2;5.0;64.3943205744
4204.0;0.2;4.6;62.2637696275
4205.0;0.2;4.2;60.5839408175
4206.0;0.6;5.8;66.9166639499
4207.0;0.6;5.4;64.7905615012
4208.0;0.6;5.0;62.6374696172
4209.0;0.6;4.6;60.9155841996
4210.0;0.6;4.2;60.4799726907
4211.0;1.0;5.8;65.1523469854
4212.0;1.0;5.4;62.9955326697
4213.0;1.0;5.0;61.2635281757
4214.0;1.0;4.6;60.8067503758
4215.0;1.0;4.2;60.8299998405
4216.0;1.4;5.8;63.3024684203
4217.0;1.4;5.4;61.5765377005
4218.0;1.4;5.0;61.1240975824
4219.0;1.4;4.6;61.137641952
4220.0;1.4;4.2;61.1358608521
4221.0;1.8;5.8;61.8282809964
4222.0;1.8;5.4;61.386410351
4223.0;1.8;5.0;61.4077774342
4224.0;1.8;4.6;61.4046760642
4225.0;1.8;4.2;61.401031032
4226.0;2.2;7.8;68.6265103733
4227.0;2.2;7.4;66.9166639968
4228.0;2.2;7.0;65.1523466909
4229.0;2.2;6.6;63.3024682029
4230.0;2.2;6.2;61.8282807492
4231.0;2.2;5.8;61.5999109739
4232.0;2.2;5.4;61.6264958069
4233.0;2.2;5.0;61.6295411748
4234.0;2.2;4.6;61.6271955401
4235.0;2.2;4.2;61.6251414455
4236.0;2.6;7.8;66.5112159306
4237.0;2.6;7.4;64.7905607862
4238.0;2.6;7.0;62.9955322814
4239.0;2.6;6.6;61.5765379595
4240.0;2.6;6.2;61.3864097054
4241.0;2.6;5.8;61.6264969875
4242.0;2.6;5.4;61.8095675851
4243.0;2.6;5.0;61.8090825376
4244.0;2.6;4.6;61.8078151394
4245.0;2.6;4.2;61.8060416335
4246.0;3.0;7.8;64.3943200932
4247.0;3.0;7.4;62.6374693111
4248.0;3.0;7.0;61.2635279961
4249.0;3.0;6.6;61.1240979102
4250.0;3.0;6.2;61.4077773168
4251.0;3.0;5.8;61.6295420936
4252.0;3.0;5.4;61.8090829466
4253.0;3.0;5.0;61.9451845985
4254.0;3.0;4.6;61.9438941533
4255.0;3.0;4.2;61.9428368215
4256.0;3.4;7.8;62.2637674312
4257.0;3.4;7.4;60.915586208
4258.0;3.4;7.0;60.8067499057
4259.0;3.4;6.6;61.1376404494
4260.0;3.4;6.2;61.4046742908
4261.0;3.4;5.8;61.6271937265
4262.0;3.4;5.4;61.8078173837
4263.0;3.4;5.0;61.9438970947
4264.0;3.4;4.6;62.0340160076
4265.0;3.4;4.2;62.0349510552
4266.0;3.8;7.8;60.5839467215
4267.0;3.8;7.4;60.4799776647
4268.0;3.8;7.0;60.82999864
4269.0;3.8;6.6;61.1358565049
4270.0;3.8;6.2;61.4010307482
4271.0;3.8;5.8;61.6251443502
4272.0;3.8;5.4;61.8060346251
4273.0;3.8;5.0;61.942834365
4274.0;3.8;4.6;62.034949351
4275.0;3.8;4.2;62.0826471837
4276.0;0.05;8.05;315.624725263
4277.0;0.05;8.15;313.02127864
4278.0;0.05;8.25;302.589036964
4279.0;0.05;8.35;285.47509573
4280.0;0.05;8.45;263.397904682
4281.0;0.05;8.55;238.519111658
4282.0;0.05;8.65;213.098785168
4283.0;0.05;8.75;188.714703044
4284.0;0.05;8.85;166.068255638
4285.0;0.05;8.95;145.472760795
4286.0;0.05;9.05;127.136613299
4287.0;0.05;9.15;111.0853248
4288.0;0.05;9.25;97.3425913405
4289.0;0.05;9.35;86.3061356062
4290.0;0.05;9.45;78.4873389
4291.0;0.05;9.55;73.851896666
4292.0;0.05;9.65;71.6957671492
4293.0;0.05;9.75;71.0353924299
4294.0;0.05;9.85;70.905087883
4295.0;0.05;9.95;70.6475833568
4296.0;0.15;8.05;313.021279237
4297.0;0.15;8.15;303.396951208
4298.0;0.15;8.25;286.58505677
4299.0;0.15;8.35;264.117858862
4300.0;0.15;8.45;238.789879963
4301.0;0.15;8.55;213.200829439
4302.0;0.15;8.65;188.778200616
4303.0;0.15;8.75;166.221972549
4304.0;0.15;8.85;145.807188908
4305.0;0.15;8.95;127.425739262
4306.0;0.15;9.05;111.06741226
4307.0;0.15;9.15;97.1853595323
4308.0;0.15;9.25;86.3229531295
4309.0;0.15;9.35;78.6850290755
4310.0;0.15;9.45;74.1100040321
4311.0;0.15;9.55;71.9970620116
4312.0;0.15;9.65;71.2872491831
4313.0;0.15;9.75;70.9731879587
4314.0;0.15;9.85;70.6075915495
4315.0;0.15;9.95;70.1493004151
4316.0;0.25;8.05;302.589037608
4317.0;0.25;8.15;286.585055121
4318.0;0.25;8.25;265.01315182
4319.0;0.25;8.35;239.449884866
4320.0;0.25;8.45;213.035757813
4321.0;0.25;8.55;188.219771162
4322.0;0.25;8.65;165.696916179
4323.0;0.25;8.75;145.394342493
4324.0;0.25;8.85;127.265192595
4325.0;0.25;8.95;111.180500868
4326.0;0.25;9.05;97.2204275808
4327.0;0.25;9.15;86.0770949696
4328.0;0.25;9.25;78.3788540905
4329.0;0.25;9.35;73.925373594
4330.0;0.25;9.45;71.9225760796
4331.0;0.25;9.55;71.4139354375
4332.0;0.25;9.65;71.3550796947
4333.0;0.25;9.75;70.9951214682
4334.0;0.25;9.85;70.3287640388
4335.0;0.25;9.95;69.6814262961
4336.0;0.35;8.05;285.475096513
4337.0;0.35;8.15;264.117859771
4338.0;0.35;8.25;239.449883224
4339.0;0.35;8.35;213.719394629
4340.0;0.35;8.45;188.546897681
4341.0;0.35;8.55;165.64508404
4342.0;0.35;8.65;145.31875026
4343.0;0.35;8.75;127.15354165
4344.0;0.35;8.85;111.015385951
4345.0;0.35;8.95;97.2380186856
4346.0;0.35;9.05;86.2679096293
4347.0;0.35;9.15;78.4888308136
4348.0;0.35;9.25;73.9432016246
4349.0;0.35;9.35;71.9629455891
4350.0;0.35;9.45;71.4039747698
4351.0;0.35;9.55;71.292082745
4352.0;0.35;9.65;71.0894178528
4353.0;0.35;9.75;70.6029916568
4354.0;0.35;9.85;69.9305157312
4355.0;0.35;9.95;69.2838785576
4356.0;0.45;8.05;263.397905261
4357.0;0.45;8.15;238.789880202
4358.0;0.45;8.25;213.035757799
4359.0;0.45;8.35;188.546898432
4360.0;0.45;8.45;166.14908926
4361.0;0.45;8.55;145.702655801
4362.0;0.45;8.65;127.534961282
4363.0;0.45;8.75;111.396341381
4364.0;0.45;8.85;97.3946467115
4365.0;0.45;8.95;86.30167617
4366.0;0.45;9.05;78.6486990541
4367.0;0.45;9.15;74.173474272
4368.0;0.45;9.25;72.1673049055
4369.0;0.45;9.35;71.6588009179
4370.0;0.45;9.45;71.5413806101
4371.0;0.45;9.55;71.1383613882
4372.0;0.45;9.65;70.517901708
4373.0;0.45;9.75;69.9432028511
4374.0;0.45;9.85;69.4235031735
4375.0;0.45;9.95;68.8917413675
4376.0;0.55;8.05;238.519111536
4377.0;0.55;8.15;213.200829273
4378.0;0.55;8.25;188.219770591
4379.0;0.55;8.35;165.645083731
4380.0;0.55;8.45;145.702655995
4381.0;0.55;8.55;127.819990002
4382.0;0.55;8.65;111.634133156
4383.0;0.55;8.75;97.7435122975
4384.0;0.55;8.85;86.6211188872
4385.0;0.55;8.95;78.800199169
4386.0;0.55;9.05;74.3122630457
4387.0;0.55;9.15;72.3452011748
4388.0;0.55;9.25;71.7641967247
4389.0;0.55;9.35;71.6511299344
4390.0;0.55;9.45;71.388158238
4391.0;0.55;9.55;70.7571875537
4392.0;0.55;9.65;69.9988805783
4393.0;0.55;9.75;69.398346383
4394.0;0.55;9.85;68.9357855886
4395.0;0.55;9.95;68.4646770217
4396.0;0.65;8.05;213.098785496
4397.0;0.65;8.15;188.778200019
4398.0;0.65;8.25;165.696915325
4399.0;0.65;8.35;145.318750664
4400.0;0.65;8.45;127.534961193
4401.0;0.65;8.55;111.634133305
4402.0;0.65;8.65;97.7463381079
4403.0;0.65;8.75;86.6037312974
4404.0;0.65;8.85;78.9168526725
4405.0;0.65;8.95;74.4353366345
4406.0;0.65;9.05;72.4634066003
4407.0;0.65;9.15;71.9355864575
4408.0;0.65;9.25;71.7453431614
4409.0;0.65;9.35;71.352907232
4410.0;0.65;9.45;70.7918493113
4411.0;0.65;9.55;70.1956136124
4412.0;0.65;9.65;69.6001655636
4413.0;0.65;9.75;69.0402142865
4414.0;0.65;9.85;68.5302647487
4415.0;0.65;9.95;68.0288616773
4416.0;0.75;8.05;188.714702419
4417.0;0.75;8.15;166.221972346
4418.0;0.75;8.25;145.394342468
4419.0;0.75;8.35;127.153541383
4420.0;0.75;8.45;111.396341303
4421.0;0.75;8.55;97.7435117568
4422.0;0.75;8.65;86.6037310865
4423.0;0.75;8.75;78.8328883731
4424.0;0.75;8.85;74.3988833341
4425.0;0.75;8.95;72.4906719092
4426.0;0.75;9.05;71.9562820014
4427.0;0.75;9.15;71.8559472882
4428.0;0.75;9.25;71.5320131912
4429.0;0.75;9.35;70.8648047924
4430.0;0.75;9.45;70.1694425006
4431.0;0.75;9.55;69.6518250777
4432.0;0.75;9.65;69.199577481
4433.0;0.75;9.75;68.6902877068
4434.0;0.75;9.85;68.1429193404
4435.0;0.75;9.95;67.5990793241
4436.0;0.85;8.05;166.068255926
4437.0;0.85;8.15;145.807187573
4438.0;0.85;8.25;127.265192058
4439.0;0.85;8.35;111.015385449
4440.0;0.85;8.45;97.3946464688
4441.0;0.85;8.55;86.6211186743
4442.0;0.85;8.65;78.9168530843
4443.0;0.85;8.75;74.3988830715
4444.0;0.85;8.85;72.5505327532
4445.0;0.85;8.95;72.0665517812
4446.0;0.85;9.05;71.8888778678
4447.0;0.85;9.15;71.5347927561
4448.0;0.85;9.25;70.9934537061
4449.0;0.85;9.35;70.3607102675
4450.0;0.85;9.45;69.7514864931
4451.0;0.85;9.55;69.2331851088
4452.0;0.85;9.65;68.7586984808
4453.0;0.85;9.75;68.2530118052
4454.0;0.85;9.85;67.7092439507
4455.0;0.85;9.95;67.1598892329
4456.0;0.95;8.05;145.472760085
4457.0;0.95;8.15;127.425738353
4458.0;0.95;8.25;111.180501278
4459.0;0.95;8.35;97.2380183212
4460.0;0.95;8.45;86.3016763718
4461.0;0.95;8.55;78.8001991565
4462.0;0.95;8.65;74.4353367173
4463.0;0.95;8.75;72.4906722095
4464.0;0.95;8.85;72.066551347
4465.0;0.95;8.95;72.1000863698
4466.0;0.95;9.05;71.7316284891
4467.0;0.95;9.15;71.0363299971
4468.0;0.95;9.25;70.3822769356
4469.0;0.95;9.35;69.8815259207
4470.0;0.95;9.45;69.3977292197
4471.0;0.95;9.55;68.8610318431
4472.0;0.95;9.65;68.3136862313
4473.0;0.95;9.75;67.7787085596
4474.0;0.95;9.85;67.2441070105
4475.0;0.95;9.95;66.7073027737
4476.0;1.05;8.05;127.136612604
4477.0;1.05;8.15;111.067413008
4478.0;1.05;8.25;97.2204275278
4479.0;1.05;8.35;86.267910043
4480.0;1.05;8.45;78.6486988407
4481.0;1.05;8.55;74.3122630912
4482.0;1.05;8.65;72.4634065648
4483.0;1.05;8.75;71.9562817789
4484.0;1.05;8.85;71.8888778282
4485.0;1.05;8.95;71.7316285707
4486.0;1.05;9.05;71.2676161326
4487.0;1.05;9.15;70.5540131639
4488.0;1.05;9.25;69.9223429111
4489.0;1.05;9.35;69.4374930162
4490.0;1.05;9.45;68.9710792215
4491.0;1.05;9.55;68.4375977926
4492.0;1.05;9.65;67.8716349932
4493.0;1.05;9.75;67.3211392316
4494.0;1.05;9.85;66.7874270784
4495.0;1.05;9.95;66.2551913255
4496.0;1.15;8.05;111.085325299
4497.0;1.15;8.15;97.1853589282
4498.0;1.15;8.25;86.0770943516
4499.0;1.15;8.35;78.4888306817
4500.0;1.15;8.45;74.1734743874
4501.0;1.15;8.55;72.3452007949
4502.0;1.15;8.65;71.9355862837
4503.0;1.15;8.75;71.8559475013
4504.0;1.15;8.85;71.5347923864
4505.0;1.15;8.95;71.0363296391
4506.0;1.15;9.05;70.5540131402
4507.0;1.15;9.15;70.0936948414
4508.0;1.15;9.25;69.5505234327
4509.0;1.15;9.35;69.0181483114
4510.0;1.15;9.45;68.4987184502
4511.0;1.15;9.55;67.9673092354
4512.0;1.15;9.65;67.4201320161
4513.0;1.15;9.75;66.8765608635
4514.0;1.15;9.85;66.343150514
4515.0;1.15;9.95;65.8092762556
4516.0;1.25;8.05;97.3425919211
4517.0;1.25;8.15;86.3229535226
4518.0;1.25;8.25;78.3788540364
4519.0;1.25;8.35;73.943201737
4520.0;1.25;8.45;72.1673047557
4521.0;1.25;8.55;71.7641967552
4522.0;1.25;8.65;71.7453434745
4523.0;1.25;8.75;71.5320132427
4524.0;1.25;8.85;70.9934536707
4525.0;1.25;8.95;70.3822770601
4526.0;1.25;9.05;69.9223427765
4527.0;1.25;9.15;69.5505234383
4528.0;1.25;9.25;69.1345854259
4529.0;1.25;9.35;68.5856778412
4530.0;1.25;9.45;68.0342644529
4531.0;1.25;9.55;67.4974667314
4532.0;1.25;9.65;66.9626079665
4533.0;1.25;9.75;66.4258226228
4534.0;1.25;9.85;65.8921552718
4535.0;1.25;9.95;65.3609015417
4536.0;1.35;8.05;86.3061352792
4537.0;1.35;8.15;78.6850282879
4538.0;1.35;8.25;73.9253739826
4539.0;1.35;8.35;71.9629457212
4540.0;1.35;8.45;71.6588009894
4541.0;1.35;8.55;71.6511297854
4542.0;1.35;8.65;71.352907153
4543.0;1.35;8.75;70.8648045421
4544.0;1.35;8.85;70.3607102228
4545.0;1.35;8.95;69.8815256808
4546.0;1.35;9.05;69.4374929575
4547.0;1.35;9.15;69.018148237
4548.0;1.35;9.25;68.5856779564
4549.0;1.35;9.35;68.1261595988
4550.0;1.35;9.45;67.5802762446
4551.0;1.35;9.55;67.0412746779
4552.0;1.35;9.65;66.5058887521
4553.0;1.35;9.75;65.9675541196
4554.0;1.35;9.85;65.430669493
4555.0;1.35;9.95;64.9022271235
4556.0;1.45;8.05;78.4873391332
4557.0;1.45;8.15;74.1100032241
4558.0;1.45;8.25;71.9225755765
4559.0;1.45;8.35;71.4039745172
4560.0;1.45;8.45;71.5413810523
4561.0;1.45;8.55;71.3881582615
4562.0;1.45;8.65;70.7918493286
4563.0;1.45;8.75;70.1694425476
4564.0;1.45;8.85;69.7514863231
4565.0;1.45;8.95;69.3977292505
4566.0;1.45;9.05;68.9710793035
4567.0;1.45;9.15;68.4987185243
4568.0;1.45;9.25;68.0342642873
4569.0;1.45;9.35;67.5802762829
4570.0;1.45;9.45;67.1219311616
4571.0;1.45;9.55;66.5835134807
4572.0;1.45;9.65;66.0463023154
4573.0;1.45;9.75;65.5094094633
4574.0;1.45;9.85;64.971474005
4575.0;1.45;9.95;64.4342500407
4576.0;1.55;8.05;73.8518962769
4577.0;1.55;8.15;71.9970628049
4578.0;1.55;8.25;71.4139352151
4579.0;1.55;8.35;71.2920831189
4580.0;1.55;8.45;71.1383612484
4581.0;1.55;8.55;70.7571874814
4582.0;1.55;8.65;70.1956138614
4583.0;1.55;8.75;69.6518251162
4584.0;1.55;8.85;69.2331851597
4585.0;1.55;8.95;68.8610319629
4586.0;1.55;9.05;68.4375979097
4587.0;1.55;9.15;67.9673091609
4588.0;1.55;9.25;67.4974667865
4589.0;1.55;9.35;67.0412745335
4590.0;1.55;9.45;66.5835134849
4591.0;1.55;9.55;66.116943568
4592.0;1.55;9.65;65.5795589131
4593.0;1.55;9.75;65.0497341777
4594.0;1.55;9.85;64.514312355
4595.0;1.55;9.95;63.9596784671
4596.0;1.65;8.05;71.6957665665
4597.0;1.65;8.15;71.2872502945
4598.0;1.65;8.25;71.3550799921
4599.0;1.65;8.35;71.0894178587
4600.0;1.65;8.45;70.5179013831
4601.0;1.65;8.55;69.9988807517
4602.0;1.65;8.65;69.6001655665
4603.0;1.65;8.75;69.1995774905
4604.0;1.65;8.85;68.7586984568
4605.0;1.65;8.95;68.3136861465
4606.0;1.65;9.05;67.8716349204
4607.0;1.65;9.15;67.4201320601
4608.0;1.65;9.25;66.9626079652
4609.0;1.65;9.35;66.5058887079
4610.0;1.65;9.45;66.0463022763
4611.0;1.65;9.55;65.579558935
4612.0;1.65;9.65;65.1111140593
4613.0;1.65;9.75;64.5781479511
4614.0;1.65;9.85;64.0378910552
4615.0;1.65;9.95;63.4786173525
4616.0;1.75;8.05;71.035391912
4617.0;1.75;8.15;70.9731879077
4618.0;1.75;8.25;70.9951211916
4619.0;1.75;8.35;70.6029916
4620.0;1.75;8.45;69.943202372
4621.0;1.75;8.55;69.3983467727
4622.0;1.75;8.65;69.0402141499
4623.0;1.75;8.75;68.6902879309
4624.0;1.75;8.85;68.2530115277
4625.0;1.75;8.95;67.7787085309
4626.0;1.75;9.05;67.3211393101
4627.0;1.75;9.15;66.8765612698
4628.0;1.75;9.25;66.4258228643
4629.0;1.75;9.35;65.9675542035
4630.0;1.75;9.45;65.5094095542
4631.0;1.75;9.55;65.04973412
4632.0;1.75;9.65;64.5781477645
4633.0;1.75;9.75;64.0910565533
4634.0;1.75;9.85;63.5364172594
4635.0;1.75;9.95;63.0033579441
4636.0;1.85;8.05;70.9050882463
4637.0;1.85;8.15;70.6075918436
4638.0;1.85;8.25;70.3287636982
4639.0;1.85;8.35;69.9305154086
4640.0;1.85;8.45;69.4235031879
4641.0;1.85;8.55;68.9357858144
4642.0;1.85;8.65;68.5302649341
4643.0;1.85;8.75;68.1429192909
4644.0;1.85;8.85;67.7092439925
4645.0;1.85;8.95;67.2441069962
4646.0;1.85;9.05;66.7874271263
4647.0;1.85;9.15;66.3431503811
4648.0;1.85;9.25;65.8921553634
4649.0;1.85;9.35;65.430669373
4650.0;1.85;9.45;64.9714742682
4651.0;1.85;9.55;64.5143123169
4652.0;1.85;9.65;64.0378909375
4653.0;1.85;9.75;63.5364175076
4654.0;1.85;9.85;63.0500018066
4655.0;1.85;9.95;62.5721148104
4656.0;1.95;8.05;70.6475839217
4657.0;1.95;8.15;70.1493004897
4658.0;1.95;8.25;69.6814255577
4659.0;1.95;8.35;69.2838791045
4660.0;1.95;8.45;68.8917407985
4661.0;1.95;8.55;68.4646772223
4662.0;1.95;8.65;68.0288618667
4663.0;1.95;8.75;67.5990789368
4664.0;1.95;8.85;67.1598891111
4665.0;1.95;8.95;66.7073027948
4666.0;1.95;9.05;66.2551913103
4667.0;1.95;9.15;65.8092764364
4668.0;1.95;9.25;65.3609017583
4669.0;1.95;9.35;64.9022271393
4670.0;1.95;9.45;64.4342502414
4671.0;1.95;9.55;63.9596786107
4672.0;1.95;9.65;63.4786171529
4673.0;1.95;9.75;63.0033578064
4674.0;1.95;9.85;62.5721144385
4675.0;1.95;9.95;62.2259894511
4676.0;0.2;10.2;68.6265118925
4677.0;0.2;10.6;66.5112140426
4678.0;0.2;11.0;64.3943205744
4679.0;0.2;11.4;62.2637696275
4680.0;0.2;11.8;60.5839393309
4681.0;0.6;10.2;66.9166640322
4682.0;0.6;10.6;64.7905615012
4683.0;0.6;11.0;62.6374696172
4684.0;0.6;11.4;60.9155841996
4685.0;0.6;11.8;60.4799694572
4686.0;1.0;10.2;65.1523463614
4687.0;1.0;10.6;62.9955326697
4688.0;1.0;11.0;61.2635281757
4689.0;1.0;11.4;60.8067503758
4690.0;1.0;11.8;60.8300043572
4691.0;1.4;10.2;63.3024685717
4692.0;1.4;10.6;61.5765377005
4693.0;1.4;11.0;61.1240975824
4694.0;1.4;11.4;61.137641952
4695.0;1.4;11.8;61.1358555689
4696.0;1.8;10.2;61.8282808605
4697.0;1.8;10.6;61.386410351
4698.0;1.8;11.0;61.4077774342
4699.0;1.8;11.4;61.4046760642
4700.0;1.8;11.8;61.4010304921
4701.0;2.2;8.2;68.6265105267
4702.0;2.2;8.6;66.9166639968
4703.0;2.2;9.0;65.1523466909
4704.0;2.2;9.4;63.3024682029
4705.0;2.2;9.8;61.8282807237
4706.0;2.2;10.2;61.5999109555
4707.0;2.2;10.6;61.6264958069
4708.0;2.2;11.0;61.6295411748
4709.0;2.2;11.4;61.6271955401
4710.0;2.2;11.8;61.6251472965
4711.0;2.6;8.2;66.511214444
4712.0;2.6;8.6;64.7905607862
4713.0;2.6;9.0;62.9955322814
4714.0;2.6;9.4;61.5765379595
4715.0;2.6;9.8;61.3864101437
4716.0;2.6;10.2;61.6264973872
4717.0;2.6;10.6;61.8095675851
4718.0;2.6;11.0;61.8090825376
4719.0;2.6;11.4;61.8078151394
4720.0;2.6;11.8;61.8060427919
4721.0;3.0;8.2;64.3943213567
4722.0;3.0;8.6;62.6374693111
4723.0;3.0;9.0;61.2635279961
4724.0;3.0;9.4;61.1240979102
4725.0;3.0;9.8;61.4077775313
4726.0;3.0;10.2;61.6295413682
4727.0;3.0;10.6;61.8090829466
4728.0;3.0;11.0;61.9451845985
4729.0;3.0;11.4;61.9438941533
4730.0;3.0;11.8;61.9428337452
4731.0;3.4;8.2;62.2637662088
4732.0;3.4;8.6;60.915586208
4733.0;3.4;9.0;60.8067499057
4734.0;3.4;9.4;61.1376404494
4735.0;3.4;9.8;61.4046758418
4736.0;3.4;10.2;61.6271941564
4737.0;3.4;10.6;61.8078173837
4738.0;3.4;11.0;61.9438970947
4739.0;3.4;11.4;62.0340160076
4740.0;3.4;11.8;62.034950226
4741.0;3.8;8.2;60.5839466378
4742.0;3.8;8.6;60.4799776647
4743.0;3.8;9.0;60.82999864
4744.0;3.8;9.4;61.1358565049
4745.0;3.8;9.8;61.4010356308
4746.0;3.8;10.2;61.6251430421
4747.0;3.8;10.6;61.8060346251
4748.0;3.8;11.0;61.942834365
4749.0;3.8;11.4;62.034949351
4750.0;3.8;11.8;62.0826487442
4751.0;-0.05;7.95;315.624725324
4752.0;-0.05;7.85;313.02127864
4753.0;-0.05;7.75;302.589036964
4754.0;-0.05;7.65;285.47509573
4755.0;-0.05;7.55;263.397902696
4756.0;-0.05;7.45;238.51911227
4757.0;-0.05;7.35;213.098785168
4758.0;-0.05;7.25;188.714703044
4759.0;-0.05;7.15;166.068255638
4760.0;-0.05;7.05;145.47276075
4761.0;-0.05;6.95;127.136611916
4762.0;-0.05;6.85;111.0853248
4763.0;-0.05;6.75;97.3425913405
4764.0;-0.05;6.65;86.3061356062
4765.0;-0.05;6.55;78.4873392004
4766.0;-0.05;6.45;73.8518965167
4767.0;-0.05;6.35;71.6957671492
4768.0;-0.05;6.25;71.0353924299
4769.0;-0.05;6.15;70.905087883
4770.0;-0.05;6.05;70.6475836547
4771.0;-0.15;7.95;313.02127906
4772.0;-0.15;7.85;303.396951208
4773.0;-0.15;7.75;286.58505677
4774.0;-0.15;7.65;264.117858862
4775.0;-0.15;7.55;238.789880767
4776.0;-0.15;7.45;213.200829898
4777.0;-0.15;7.35;188.778200616
4778.0;-0.15;7.25;166.221972549
4779.0;-0.15;7.15;145.807188908
4780.0;-0.15;7.05;127.425739272
4781.0;-0.15;6.95;111.067412976
4782.0;-0.15;6.85;97.1853595323
4783.0;-0.15;6.75;86.3229531295
4784.0;-0.15;6.65;78.6850290755
